"PROD_ID","TIME_ID","PROMO_ID","CHANNEL_ID","UNIT_COST","UNIT_PRICE"
36,2021-10-27,999,2,41.94,49.23
36,2021-12-23,999,3,43,46.28
40,2021-12-04,999,4,45.37,45.37
40,2021-12-17,999,4,44.55,45.21
41,2021-12-17,999,3,43,45.21
43,2021-12-12,999,3,43,45.85
44,2021-10-30,999,3,42.88,48.78
47,2021-10-26,999,2,27.04,30.12
48,2021-12-29,999,3,11.69,11.83
115,2021-12-23,999,2,8.42,9.17
116,2021-11-09,999,4,10.89,13
117,2021-10-14,999,3,8.56,9.75
117,2021-11-20,999,2,8.81,9.75
118,2021-12-01,999,2,7.47,8.14
118,2021-12-21,999,2,7.47,8.14
119,2021-10-27,999,3,6.66,7.58
119,2021-11-06,999,3,7,7.58
120,2021-10-18,999,2,6.52,7.27
120,2021-12-22,999,2,-23.46,7.42
121,2021-12-12,999,2,10.28,11.83
123,2021-11-01,999,2,48.95,56.42
123,2021-11-27,999,2,48.95,56.42
125,2021-10-04,999,3,15.25,16.53
125,2021-10-31,999,2,14.9,16.53
125,2021-11-06,999,3,16,16.53
125,2021-12-27,999,3,15.29,15.54
127,2021-11-09,999,2,36.22,39.73
127,2021-12-01,999,4,33.31,37.35
129,2021-11-22,999,4,175.38,207.3
130,2021-10-04,999,2,85.43,95.66
132,2021-10-04,999,2,23.73,26.56
132,2021-12-01,999,2,23.37,25.23
133,2021-11-05,999,3,31.02,33.28
133,2021-12-01,999,2,28.98,31.28
134,2021-12-06,999,2,19.62,21.19
134,2021-12-22,999,3,20.06,20.91
137,2021-10-03,999,3,50.51,56.13
139,2021-10-23,999,4,18.17,21.25
140,2021-11-03,999,2,27.88,32.21
140,2021-11-18,999,4,25.9,32.21
142,2021-10-03,999,3,18.09,21.18
142,2021-12-23,999,2,17.76,20.18
143,2021-11-02,999,2,18.6,21.47
145,2021-10-23,999,3,11.74,13.95
145,2021-12-23,999,2,11.54,12.98
146,2021-10-23,999,2,10.64,12.88
147,2021-11-03,999,4,6.89,8.46
148,2021-11-02,999,4,18.13,22.24
13,2022-01-24,999,4,763.34,1193.88
13,2022-02-14,999,2,786.64,1185.17
13,2022-02-17,999,4,736.82,1041.4
13,2022-02-23,999,2,786.64,1185.17
13,2022-03-16,999,2,758.36,1172.59
13,2022-03-30,999,2,758.36,1172.59
13,2022-02-20,999,4,736.82,1041.4
14,2022-01-23,999,2,926.68,1197.8
14,2022-03-23,999,4,978.8,1220.33
14,2022-01-07,999,3,919.75,1177.86
14,2022-01-26,999,2,926.68,1197.8
14,2022-02-07,351,3,905.48,1181.36
14,2022-02-13,351,3,905.48,1181.36
14,2022-02-21,999,2,938.42,1201.35
14,2022-02-23,351,3,905.48,1181.36
18,2022-01-10,999,3,1242.74,1538.01
15,2022-01-16,999,3,850.43,973.24
18,2022-01-16,999,3,1242.74,1538.01
15,2022-01-17,999,4,793.65,934.41
18,2022-01-20,999,3,1242.74,1538.01
15,2022-01-23,999,4,793.65,934.41
18,2022-01-28,999,3,1242.74,1538.01
18,2022-02-14,999,4,1149.87,1509.7
18,2022-02-16,999,3,1227.2,1546.87
15,2022-02-17,999,2,833.9,972.97
15,2022-03-02,999,2,813.05,963.09
15,2022-03-03,999,2,813.05,963.09
15,2022-03-17,999,4,791.66,920.91
15,2022-03-26,999,3,837.67,959.18
18,2022-03-28,999,2,1223.9,1546.24
18,2022-03-30,999,4,1140.96,1434.61
15,2022-02-21,351,3,839.8,969.01
15,2022-02-28,351,3,839.8,969.01
16,2022-01-30,999,2,273,307.3
16,2022-02-10,999,3,281.44,304.26
16,2022-02-14,999,4,254.58,289.05
16,2022-02-20,999,2,276.46,307.3
16,2022-02-26,999,4,254.58,289.05
16,2022-03-23,999,4,255.86,291.38
16,2022-02-11,999,2,276.46,307.3
16,2022-02-11,351,3,281.44,304.26
16,2022-02-11,999,4,254.58,289.05
16,2022-02-22,999,4,254.58,289.05
17,2022-01-10,999,4,1083.35,1252.29
17,2022-01-20,999,2,1061.32,1252.29
17,2022-02-16,999,3,1048.58,1289.12
17,2022-02-17,999,2,1071.5,1255.17
17,2022-02-20,999,3,1048.58,1289.12
17,2022-02-26,999,2,1071.5,1255.17
17,2022-03-17,999,2,1038.36,1261.89
17,2022-03-23,999,2,1038.36,1261.89
17,2022-03-23,999,3,1035.38,1306.82
17,2022-03-23,999,4,1070.81,1261.89
17,2022-02-20,999,4,1071.96,1255.17
17,2022-02-24,999,2,1071.5,1255.17
18,2022-03-10,999,4,1140.96,1434.61
18,2022-01-11,999,3,1242.74,1538.01
18,2022-01-24,999,3,1242.74,1538.01
18,2022-01-26,999,2,1239.6,1545.78
19,2022-01-10,999,2,47.87,59.99
19,2022-01-10,999,4,49.95,58.79
19,2022-01-20,999,2,47.87,59.99
19,2022-01-30,999,2,47.87,59.99
19,2022-02-10,999,2,48.48,49.18
19,2022-02-14,999,3,47.87,49.18
19,2022-02-26,999,3,47.87,49.18
19,2022-03-10,999,4,49.82,57.9
19,2022-03-14,999,3,47.75,59.08
19,2022-03-19,999,3,47.75,59.08
19,2022-03-30,999,3,47.75,59.08
19,2022-03-30,999,4,49.82,57.9
19,2022-01-19,999,2,47.87,59.99
19,2022-02-14,351,3,47.87,49.18
20,2022-01-10,999,3,507.13,628.89
20,2022-01-17,999,2,500.79,628.89
20,2022-01-24,999,3,507.13,628.89
20,2022-01-26,999,2,500.79,628.89
20,2022-01-30,999,3,507.13,628.89
20,2022-03-16,999,2,494.45,628.89
20,2022-03-30,999,4,505.86,628.89
20,2022-01-07,999,4,507.13,628.89
20,2022-02-07,351,3,500.79,628.89
20,2022-02-24,351,3,500.79,628.89
21,2022-01-26,999,2,896.55,1091.78
21,2022-02-14,999,3,895.47,1066.67
21,2022-02-14,999,4,853.15,1061.01
21,2022-02-26,999,3,895.47,1066.67
21,2022-03-23,999,4,857.44,1055.63
21,2022-03-26,999,2,885.21,1072.13
21,2022-02-13,999,2,907.9,1077.59
22,2022-01-17,999,3,17.65,26.32
22,2022-01-23,999,3,17.65,26.32
22,2022-02-10,999,2,18.5,26.11
22,2022-03-08,999,4,21.63,24.23
22,2022-03-13,999,3,17.39,26.05
22,2022-03-19,999,3,17.39,26.05
22,2022-03-23,999,3,17.39,26.05
22,2022-03-28,999,4,21.63,24.23
22,2022-01-26,999,4,21.7,24.48
22,2022-02-08,351,3,17.43,26.11
22,2022-02-16,999,4,21.53,24.28
22,2022-02-21,351,3,17.43,26.11
22,2022-02-21,999,4,21.53,24.28
23,2022-01-08,999,2,18.56,23.5
23,2022-01-10,999,4,19.94,21.86
23,2022-01-25,999,2,18.56,23.5
23,2022-02-10,999,2,18.8,23.31
23,2022-02-12,999,2,18.8,23.31
23,2022-02-16,999,2,18.8,23.31
23,2022-02-23,999,3,18.56,23.31
23,2022-03-03,999,2,18.33,23.27
23,2022-03-08,999,3,18.52,23.27
23,2022-03-10,999,3,18.52,23.27
23,2022-03-13,999,4,19.89,21.64
23,2022-03-20,999,3,18.52,23.27
23,2022-03-21,999,4,19.89,21.64
23,2022-03-26,999,4,19.89,21.64
23,2022-03-30,999,3,18.52,23.27
23,2022-02-04,351,3,18.56,23.31
23,2022-02-10,351,3,18.56,23.31
23,2022-02-13,351,3,18.56,23.31
24,2022-01-10,999,2,41,64.28
24,2022-01-21,999,2,41,64.28
24,2022-02-07,999,2,41.52,64.35
24,2022-02-07,999,3,41.34,63.97
24,2022-02-13,999,2,41.52,64.35
24,2022-02-23,999,3,41.34,63.97
24,2022-03-08,999,2,40.48,64.3
24,2022-03-12,999,4,41.84,64.94
24,2022-03-17,999,2,40.48,64.3
24,2022-03-17,999,4,41.84,64.94
24,2022-02-07,351,3,41.34,63.97
24,2022-02-17,999,4,41.63,64.99
24,2022-02-20,999,4,41.63,64.99
24,2022-02-21,351,3,41.34,63.97
24,2022-02-25,351,3,41.34,63.97
25,2022-01-26,999,4,92.82,117.19
25,2022-02-08,999,2,94.78,120.44
25,2022-02-28,999,2,94.78,120.44
25,2022-03-17,999,3,95.27,119.62
25,2022-03-17,999,4,92.59,117.23
25,2022-01-21,999,3,96.73,119.58
25,2022-02-12,351,3,95.53,119.72
25,2022-02-16,351,3,95.53,119.72
25,2022-02-20,351,3,95.53,119.72
25,2022-02-23,351,3,95.53,119.72
26,2022-01-30,999,4,123.33,155.72
26,2022-02-10,999,4,122.41,155.89
26,2022-03-08,999,2,122.77,159.9
26,2022-03-10,999,2,122.77,159.9
26,2022-03-10,999,3,126.59,158.95
26,2022-03-10,999,4,123.03,155.77
26,2022-03-17,999,2,122.77,159.9
26,2022-03-23,999,2,122.77,159.9
26,2022-03-30,999,4,123.03,155.77
26,2022-01-19,999,3,128.52,158.9
26,2022-01-21,999,4,123.33,155.72
26,2022-02-16,351,3,126.92,159.07
26,2022-02-20,999,4,122.41,155.89
26,2022-02-21,351,3,126.92,159.07
26,2022-02-23,999,4,122.41,155.89
27,2022-01-13,999,2,37.58,47
27,2022-02-08,999,4,42.1,47.71
27,2022-02-21,999,2,38.06,47.52
27,2022-02-28,999,4,42.1,47.71
27,2022-03-28,999,2,37.1,47.14
27,2022-03-28,999,4,42.31,47.33
27,2022-02-13,351,3,37.97,47.24
28,2022-01-17,999,2,164.32,211.86
28,2022-01-30,999,2,164.32,211.86
28,2022-02-07,999,3,167.54,210.6
28,2022-02-08,999,2,166.39,211.86
28,2022-02-13,999,3,167.54,210.6
28,2022-02-23,999,2,166.39,211.86
28,2022-03-26,999,4,165.99,208.05
28,2022-02-07,999,4,165.15,206.39
28,2022-02-13,351,3,167.54,210.6
28,2022-02-19,999,4,165.15,206.39
29,2022-01-08,999,2,440.61,542.36
29,2022-01-25,999,2,440.61,542.36
29,2022-02-10,999,3,441.49,552.62
29,2022-02-17,999,2,446.2,540.72
29,2022-02-23,999,2,446.2,540.72
29,2022-03-02,999,3,440.37,553
29,2022-03-03,999,2,435.05,541.1
29,2022-03-17,999,4,458.98,535.69
29,2022-03-20,999,2,435.05,541.1
29,2022-02-10,351,3,441.49,552.62
29,2022-02-12,999,4,456.67,535.31
29,2022-02-20,999,2,446.2,540.72
29,2022-02-25,999,4,456.67,535.31
30,2022-02-14,999,4,8.96,8.54
30,2022-02-21,999,2,8.33,8.8
30,2022-02-21,999,3,8.4,8.63
30,2022-02-21,999,4,8.96,8.54
30,2022-01-16,999,2,8.23,10.73
30,2022-02-08,999,4,8.96,8.54
30,2022-02-13,999,4,8.96,8.54
30,2022-02-20,999,2,8.33,8.8
30,2022-02-28,351,3,8.4,8.63
31,2022-01-12,999,3,7.25,9.04
31,2022-01-17,999,4,7.33,9.04
31,2022-01-20,999,3,7.25,9.04
31,2022-01-23,999,4,7.33,9.04
31,2022-01-28,999,3,7.25,9.04
31,2022-02-02,999,2,7.31,9.07
31,2022-02-02,999,4,7.3,9.07
31,2022-02-07,999,4,7.3,9.07
31,2022-02-13,999,2,7.31,9.07
31,2022-02-13,999,3,7.18,9.07
31,2022-02-14,999,3,7.18,9.07
31,2022-02-21,999,2,7.31,9.07
31,2022-02-25,999,3,7.18,9.07
31,2022-02-25,999,4,7.3,9.07
31,2022-03-12,999,2,7.03,8.96
31,2022-03-19,999,3,7.07,8.96
31,2022-03-23,999,3,7.07,8.96
31,2022-02-20,999,2,7.31,9.07
32,2022-02-10,999,4,63.51,72
32,2022-03-17,999,3,57.14,70.71
32,2022-03-23,999,3,57.14,70.71
32,2022-02-18,351,3,57.29,71.29
33,2022-01-16,999,2,39.39,46.45
33,2022-01-19,999,2,39.39,46.45
33,2022-01-26,999,2,39.39,46.45
33,2022-02-12,999,2,39.88,46.5
33,2022-02-14,999,4,39.99,46.96
33,2022-02-25,999,4,39.99,46.96
33,2022-03-12,999,3,39.6,46.19
33,2022-03-14,999,2,38.89,46.47
33,2022-02-07,351,3,39.72,46.22
33,2022-02-18,351,3,39.72,46.22
33,2022-02-20,999,2,39.88,46.5
34,2022-01-12,999,2,35.06,44.38
34,2022-02-12,999,3,35.06,44.03
34,2022-02-14,999,2,35.5,44.03
34,2022-03-07,999,3,34.97,43.94
34,2022-03-12,999,3,34.97,43.94
34,2022-03-16,999,2,34.62,43.94
34,2022-01-12,999,4,37.65,41.27
34,2022-02-13,351,3,35.06,44.03
34,2022-02-20,999,2,35.5,44.03
34,2022-02-28,351,3,35.06,44.03
35,2022-01-03,999,3,43.72,54.65
35,2022-01-12,999,2,43.17,54.65
35,2022-01-16,999,2,43.17,54.65
35,2022-01-17,999,2,43.17,54.65
35,2022-01-17,999,3,43.72,54.65
35,2022-01-23,999,3,43.72,54.65
35,2022-02-02,999,4,46.02,50.42
35,2022-02-12,999,3,43.17,54.21
35,2022-02-14,999,2,43.72,54.21
35,2022-02-14,999,3,43.17,54.21
35,2022-02-19,999,3,43.17,54.21
35,2022-03-03,999,2,42.62,54.1
35,2022-03-03,999,3,43.07,54.1
35,2022-03-07,999,2,42.62,54.1
35,2022-03-19,999,3,43.07,54.1
35,2022-02-07,351,3,43.17,54.21
36,2022-01-01,999,3,27.11,49.71
36,2022-01-03,999,4,35.16,43.93
36,2022-01-19,999,3,27.11,49.71
36,2022-01-22,999,4,35.16,43.93
36,2022-01-23,999,4,35.16,43.93
36,2022-02-05,999,2,30.09,49.26
36,2022-02-17,999,2,30.09,49.26
36,2022-02-21,999,3,26.77,49.26
36,2022-02-28,999,2,30.09,49.26
36,2022-03-06,999,3,26.7,48.86
36,2022-03-14,999,3,26.7,48.86
36,2022-02-13,999,2,30.09,49.26
36,2022-02-20,351,3,26.77,49.26
36,2022-02-28,999,4,34.9,43.52
37,2022-01-04,999,3,48.55,60.08
37,2022-01-17,999,2,47.94,60.08
37,2022-02-12,999,4,48.18,59.6
37,2022-02-25,999,3,47.94,59.6
37,2022-02-28,999,2,48.55,59.6
37,2022-02-28,999,3,47.94,59.6
37,2022-03-04,999,3,47.82,59.48
37,2022-03-09,999,2,47.34,59.48
37,2022-02-13,351,3,47.94,59.6
37,2022-02-13,999,4,48.18,59.6
37,2022-02-24,351,3,47.94,59.6
38,2022-01-04,999,3,26.78,33.15
38,2022-01-09,999,2,26.44,33.15
38,2022-01-12,999,2,26.44,33.15
38,2022-01-22,999,3,26.78,33.15
38,2022-01-29,999,3,26.78,33.15
38,2022-01-30,999,3,26.78,33.15
38,2022-02-01,999,3,26.44,27.18
38,2022-02-07,999,2,26.78,27.18
38,2022-02-17,999,2,26.78,27.18
38,2022-02-24,999,4,27.39,26.64
38,2022-03-19,999,4,27.52,31.99
38,2022-03-30,999,3,26.38,32.64
38,2022-03-31,999,2,26.12,32.64
38,2022-03-31,999,3,26.38,32.64
38,2022-02-15,999,4,27.39,26.64
38,2022-02-17,351,3,26.44,27.18
39,2022-01-19,999,3,30.94,38.29
39,2022-02-04,999,3,30.54,31.39
39,2022-02-05,999,4,31.64,30.76
39,2022-02-17,999,3,30.54,31.39
39,2022-02-21,999,2,30.94,31.39
39,2022-02-21,999,4,31.64,30.76
39,2022-03-04,999,4,31.79,36.95
39,2022-03-07,999,3,30.47,37.7
39,2022-03-09,999,3,30.47,37.7
39,2022-03-26,999,3,30.47,37.7
40,2022-01-01,999,2,38.67,48.41
40,2022-01-01,999,3,39.16,48.41
40,2022-01-19,999,3,39.16,48.41
40,2022-01-19,999,4,39.16,48.41
40,2022-02-01,999,2,39.16,47.98
40,2022-02-01,999,3,38.67,47.98
40,2022-02-10,999,3,38.67,47.98
40,2022-02-24,999,3,38.67,47.98
40,2022-02-10,351,3,38.67,47.98
40,2022-02-13,999,4,38.87,47.98
40,2022-02-28,351,3,38.67,47.98
41,2022-01-22,999,2,38.74,48.5
41,2022-01-29,999,3,39.23,48.5
41,2022-01-30,999,3,39.23,48.5
41,2022-02-15,999,2,39.23,48.07
41,2022-02-28,999,3,38.74,48.07
41,2022-03-12,999,3,38.65,48.03
41,2022-03-19,999,3,38.65,48.03
41,2022-03-22,999,2,38.25,48.03
41,2022-03-31,999,2,38.25,48.03
42,2022-01-04,999,2,38.84,48.62
42,2022-01-12,999,2,38.84,48.62
42,2022-01-22,999,3,39.33,48.62
42,2022-02-10,999,4,39.03,48.19
42,2022-02-28,999,2,39.33,48.19
42,2022-03-04,999,2,38.34,48.15
42,2022-03-22,999,4,39.23,48.15
42,2022-03-26,999,2,38.34,48.15
42,2022-03-26,999,4,39.23,48.15
42,2022-02-13,351,3,38.84,48.19
42,2022-02-18,999,4,39.03,48.19
42,2022-02-20,351,3,38.84,48.19
43,2022-01-07,999,2,38.86,48.65
43,2022-01-12,999,2,38.86,48.65
43,2022-01-19,999,3,39.35,48.65
43,2022-01-29,999,3,39.35,48.65
43,2022-02-17,999,4,39.06,48.22
43,2022-02-24,999,2,39.35,48.22
43,2022-03-07,999,2,38.36,48.18
43,2022-03-31,999,2,38.36,48.18
43,2022-02-15,351,3,38.86,48.22
43,2022-02-24,351,3,38.86,48.22
44,2022-02-17,999,3,38.69,48
44,2022-03-09,999,2,38.19,47.96
44,2022-03-22,999,2,38.19,47.96
44,2022-03-30,999,4,39.08,47.96
44,2022-03-31,999,3,38.59,47.96
44,2022-02-18,351,3,38.69,48
44,2022-02-20,999,4,38.88,48
45,2022-01-01,999,3,38.5,47.6
45,2022-01-22,999,2,38.01,47.6
45,2022-01-22,999,4,38.5,47.6
45,2022-01-26,999,2,38.01,47.6
45,2022-02-01,999,2,38.5,47.17
45,2022-02-05,999,3,38.01,47.17
45,2022-02-07,999,3,38.01,47.17
45,2022-02-15,999,3,38.01,47.17
45,2022-02-25,999,4,38.21,47.17
45,2022-02-28,999,2,38.5,47.17
45,2022-03-07,999,2,37.54,47.13
45,2022-03-19,999,2,37.54,47.13
45,2022-02-18,351,3,38.01,47.17
46,2022-01-07,999,3,19.67,24.63
46,2022-01-30,999,2,19.05,24.78
46,2022-01-30,999,3,19.67,24.63
46,2022-02-05,999,2,19.29,24.79
46,2022-02-07,999,2,19.29,24.79
46,2022-02-10,999,2,19.29,24.79
46,2022-02-15,999,2,19.29,24.79
46,2022-02-15,999,4,20.51,25.38
46,2022-02-25,999,2,19.29,24.79
46,2022-02-25,999,4,20.51,25.38
46,2022-03-30,999,4,20.61,25.35
46,2022-02-13,999,2,19.29,24.79
46,2022-02-20,999,4,20.51,25.38
47,2022-01-04,999,4,25.56,29.23
47,2022-01-17,999,3,24.65,30.13
47,2022-02-12,999,3,24.35,29.98
47,2022-03-04,999,4,25.49,28.78
47,2022-01-01,999,4,25.56,29.23
47,2022-01-19,999,3,24.65,30.13
47,2022-02-20,999,4,25.37,29.08
48,2022-02-10,999,2,10.21,10.36
48,2022-03-12,999,2,9.96,12.44
48,2022-03-19,999,3,10.06,12.44
48,2022-03-31,999,2,9.96,12.44
48,2022-03-31,999,3,10.06,12.44
48,2022-01-07,999,4,10.52,12.39
48,2022-01-19,999,4,10.52,12.39
48,2022-02-13,351,3,10.08,10.36
48,2022-02-20,351,3,10.08,10.36
48,2022-02-24,351,3,10.08,10.36
48,2022-02-27,999,2,10.21,10.36
113,2022-01-14,999,3,20.46,24.9
113,2022-01-29,999,4,20.87,24.9
113,2022-02-05,999,3,20.21,24.87
113,2022-02-17,999,3,20.21,24.87
113,2022-03-03,999,3,20.16,24.72
113,2022-03-04,999,2,19.38,24.72
113,2022-03-09,999,2,19.38,24.72
113,2022-03-09,999,3,20.16,24.72
113,2022-03-17,999,3,20.16,24.72
113,2022-03-22,999,4,20.82,24.72
113,2022-03-27,999,3,20.16,24.72
113,2022-02-18,351,3,20.21,24.87
113,2022-02-20,999,2,19.87,24.87
114,2022-01-14,999,2,15.93,20.79
114,2022-01-24,999,4,18.16,20.97
114,2022-01-30,999,2,15.93,20.79
114,2022-02-09,999,4,18.02,20.99
114,2022-02-15,999,2,16.12,20.81
114,2022-02-18,999,4,18.02,20.99
114,2022-03-01,999,2,15.72,20.79
114,2022-03-07,999,3,15.56,20.56
114,2022-03-14,999,2,15.72,20.79
114,2022-03-17,999,2,15.72,20.79
114,2022-03-21,999,4,18.11,20.97
114,2022-03-26,999,4,18.11,20.97
114,2022-02-06,351,3,15.6,20.57
115,2022-01-01,999,3,8.2,9.34
115,2022-01-09,999,3,8.2,9.34
115,2022-01-09,999,4,8.07,9.13
115,2022-01-27,999,4,8.07,9.13
115,2022-01-29,999,2,8.04,9.35
115,2022-01-30,999,4,8.07,9.13
115,2022-02-04,999,3,8.06,9.4
115,2022-02-07,999,2,8.1,9.41
115,2022-02-18,999,3,8.06,9.4
115,2022-02-25,999,2,8.1,9.41
115,2022-03-05,999,2,7.87,9.41
115,2022-03-11,999,2,7.87,9.41
115,2022-03-18,999,2,7.87,9.41
115,2022-03-21,999,2,7.87,9.41
115,2022-03-22,999,2,7.87,9.41
115,2022-03-22,999,3,8.02,9.4
115,2022-03-24,999,3,8.02,9.4
115,2022-03-26,999,2,7.87,9.41
115,2022-01-24,999,4,8.07,9.13
115,2022-02-08,351,3,8.06,9.4
115,2022-02-17,351,3,8.06,9.4
116,2022-01-09,999,2,10.83,12.6
116,2022-01-11,999,2,10.83,12.6
116,2022-01-14,999,2,10.83,12.6
116,2022-01-29,999,2,10.83,12.6
116,2022-02-07,999,4,10.74,12.39
116,2022-03-01,999,3,10.8,12.67
116,2022-03-05,999,4,10.76,12.39
116,2022-03-22,999,4,10.76,12.39
116,2022-01-09,999,3,11.04,12.59
116,2022-02-01,999,4,10.74,12.39
116,2022-02-18,351,3,10.86,12.67
116,2022-02-19,999,2,10.91,12.68
117,2022-01-04,999,4,8.19,9.7
117,2022-01-14,999,4,8.19,9.7
117,2022-01-18,999,2,7.63,9.75
117,2022-01-23,999,4,8.19,9.7
117,2022-02-07,999,4,8.13,9.71
117,2022-02-17,999,3,7.85,9.76
117,2022-02-18,999,2,7.73,9.76
117,2022-02-19,999,3,7.85,9.76
117,2022-02-19,999,4,8.13,9.71
117,2022-02-27,999,3,7.85,9.76
117,2022-03-03,999,2,7.53,9.75
117,2022-03-04,999,4,8.17,9.7
117,2022-03-05,999,4,8.17,9.7
117,2022-03-11,999,2,7.53,9.75
117,2022-03-14,999,3,7.83,9.75
117,2022-02-01,351,3,7.85,9.76
117,2022-02-04,351,3,7.85,9.76
117,2022-02-07,351,3,7.85,9.76
117,2022-02-09,351,3,7.85,9.76
117,2022-02-11,351,3,7.85,9.76
118,2022-01-05,999,3,16,17.36
118,2022-01-21,999,2,15.43,17.46
118,2022-01-26,999,2,15.43,17.46
118,2022-01-26,999,4,16.11,17.53
118,2022-01-31,999,4,16.11,17.53
118,2022-02-01,999,3,15.41,17.38
118,2022-02-03,999,3,15.41,17.38
118,2022-02-04,999,3,15.41,17.38
118,2022-02-06,999,3,15.41,17.38
118,2022-02-09,999,4,15.75,17.55
118,2022-02-19,999,2,16.02,17.48
118,2022-02-19,999,3,15.41,17.38
118,2022-03-03,999,2,14.82,17.47
118,2022-03-04,999,2,14.82,17.47
118,2022-03-05,999,3,15.29,17.37
118,2022-03-10,999,2,14.82,17.47
118,2022-03-19,999,4,15.99,17.54
118,2022-03-21,999,4,15.99,17.54
118,2022-03-23,999,2,14.82,17.47
118,2022-03-30,999,3,15.29,17.37
118,2022-03-31,999,4,15.99,17.54
118,2022-02-01,999,2,16.02,17.48
118,2022-02-09,351,3,15.41,17.38
118,2022-02-16,999,2,16.02,17.48
119,2022-01-18,999,3,6.18,7.51
119,2022-01-23,999,3,6.18,7.51
119,2022-01-27,999,3,6.18,7.51
119,2022-01-29,999,2,5.93,7.51
119,2022-02-01,999,2,6,7.51
119,2022-02-17,999,2,6,7.51
119,2022-02-25,999,4,6.32,7.43
119,2022-02-27,999,3,6.1,7.51
119,2022-03-17,999,4,6.35,7.39
119,2022-03-18,999,3,6.08,7.46
119,2022-03-21,999,4,6.35,7.39
119,2022-03-27,999,2,5.85,7.46
119,2022-03-30,999,3,6.08,7.46
119,2022-03-31,999,2,5.85,7.46
119,2022-02-08,351,3,6.1,7.51
119,2022-02-24,351,3,6.1,7.51
120,2022-01-06,999,3,12.03,54.55
120,2022-01-07,999,3,12.03,54.55
120,2022-01-15,999,4,12.03,54.55
120,2022-01-19,999,3,12.03,54.55
120,2022-01-20,999,2,11.51,54.55
120,2022-01-28,999,2,11.51,54.55
120,2022-02-10,999,2,11.98,54.29
120,2022-02-12,999,2,11.98,54.29
120,2022-02-24,999,2,11.98,54.29
120,2022-03-06,999,4,11.82,54.13
120,2022-03-20,999,3,11.3,54.13
120,2022-03-22,999,4,11.82,54.13
120,2022-01-09,999,3,12.03,54.55
120,2022-02-13,999,2,11.98,54.29
121,2022-01-06,999,2,9.69,11.31
121,2022-01-06,999,3,9.85,11.31
121,2022-01-09,999,2,9.69,11.31
121,2022-01-22,999,3,9.85,11.31
121,2022-01-23,999,3,9.85,11.31
121,2022-02-01,999,2,9.82,11.21
121,2022-02-06,999,2,9.82,11.21
121,2022-02-06,999,3,9.72,11.21
121,2022-02-07,999,3,9.72,11.21
121,2022-02-10,999,3,9.72,11.21
121,2022-02-12,999,3,9.72,11.21
121,2022-02-15,999,2,9.82,11.21
121,2022-02-21,999,3,9.72,11.21
121,2022-03-19,999,4,9.71,10.85
121,2022-03-26,999,4,9.71,10.85
121,2022-02-18,999,4,9.66,10.87
122,2022-01-01,999,3,16.82,20.86
122,2022-01-04,999,3,16.82,20.86
122,2022-01-09,999,4,16.82,20.23
122,2022-01-10,999,3,16.82,20.86
122,2022-01-10,999,4,16.82,20.23
122,2022-01-22,999,3,16.82,20.86
122,2022-02-01,999,3,16.61,20.86
122,2022-02-09,999,2,16.82,20.86
122,2022-02-24,999,3,16.61,20.86
122,2022-02-27,999,3,16.61,20.86
122,2022-02-27,999,4,16.69,20.23
122,2022-03-16,999,2,16.4,20.86
122,2022-03-16,999,4,16.78,20.23
122,2022-03-18,999,2,16.4,20.86
122,2022-03-27,999,2,16.4,20.86
122,2022-03-29,999,3,16.57,20.86
122,2022-01-18,999,4,16.82,20.23
123,2022-01-10,999,3,46.66,57.86
123,2022-01-16,999,2,46.08,57.86
123,2022-01-17,999,4,46.66,56.12
123,2022-01-27,999,2,46.08,57.86
123,2022-02-09,999,2,46.66,57.86
123,2022-02-22,999,4,46.31,56.12
123,2022-02-24,999,4,46.31,56.12
123,2022-02-27,999,2,46.66,57.86
123,2022-02-27,999,4,46.31,56.12
123,2022-03-04,999,2,45.49,57.86
123,2022-03-11,999,3,45.95,57.86
123,2022-03-11,999,4,46.54,56.12
123,2022-03-22,999,3,45.95,57.86
123,2022-03-23,999,4,46.54,56.12
123,2022-03-27,999,2,45.49,57.86
123,2022-03-27,999,3,45.95,57.86
123,2022-01-15,999,3,46.66,57.86
123,2022-02-04,351,3,46.08,57.86
124,2022-02-15,999,2,17.03,18.84
124,2022-02-18,999,4,16.74,18.46
124,2022-02-22,999,2,17.03,18.84
124,2022-02-27,999,4,16.74,18.46
124,2022-03-09,999,2,16.6,18.79
124,2022-03-11,999,3,16.84,18.98
124,2022-03-11,999,4,16.82,18.41
124,2022-03-18,999,2,16.6,18.79
124,2022-03-22,999,3,16.84,18.98
124,2022-03-24,999,4,16.82,18.41
124,2022-01-24,999,2,16.81,19.01
124,2022-02-11,351,3,16.88,19.03
124,2022-02-19,999,4,16.74,18.46
125,2022-01-04,999,3,13.45,16.5
125,2022-01-24,999,4,13.45,16.5
125,2022-01-29,999,2,13.28,16.5
125,2022-02-01,999,3,13.28,16.45
125,2022-02-22,999,3,13.28,16.45
125,2022-03-09,999,2,13.1,16.46
125,2022-03-09,999,3,13.25,16.46
125,2022-03-22,999,2,13.1,16.46
125,2022-03-22,999,4,13.41,16.46
125,2022-03-27,999,2,13.1,16.46
125,2022-03-27,999,3,13.25,16.46
125,2022-03-29,999,2,13.1,16.46
125,2022-01-04,999,4,13.45,16.5
126,2022-01-15,999,4,24.39,29.95
